UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
5417,50369,,17-03-2020,"During #coronavirus 
Everyone else: PANIC BUYING PASTA,TOILET PAPER,HAND SANITIZER

Anti-social humans like me: 
Huh?...theres a modern day plague thats gone global

-washes hands every couple hours
-is well stocked up on food,water and alcohol 
-still has board games 
-Netflix",1
5418,50370,"Pennsylvania, USA",17-03-2020,Hubs told me today that I should stock up on more parrishable food. What in the actual hell??!!! #COVID2019 #hunkerdown,0
5419,50371,Interwebs,17-03-2020,"Disgusting price gouging by ABC Supermarket in Anaheim CA.

Boycott these clowns.

ABC Supermarket 
1216 S Magnolia Ave, Anaheim, CA 92804
(714) 229-0618

@voiceofoc @OCRegistrar @CNN @FOXLA 

#pricegougers #COVID2019 #CoronavirusOutbreak #pricegouging https://t.co/qvvn8Rjmaj",0
5420,50372,Global,17-03-2020,"Although the #economy had a fairly good head of steam coming into the crisis, its heavy reliance on the consumer will make it particularly vulnerable to the pullback in consumer spending that will result from the changes wrought by the #coronavirus.  #rail
https://t.co/DcxDGNO4sL https://t.co/SDgK8TjRGF",0
5421,50373,"Tampa, FL",17-03-2020,"The ultimate flex today is walking around the grocery store wearing a 3M N95 mask and holding a 24 pack of Charmin toilet paper 

#coronavirus #covid19",2
5422,50374,Jamaica,17-03-2020,"Running to the supermarket has now become a public gathering and many stores are out of some of the essentials needed to keep COVID-19 at bay. Still need sanitization products? Order online! Well do the rest! 
#staysafe #ContainCOVID19 #JPAK #ShippingtoJA #OnlineShopping #lysol https://t.co/tDr5wVLsig",2
5423,50375,"Houston, TX",17-03-2020,"COVID-19 wont be similar to the Great Recession unless unemployment ?? &amp; stays ??. At the EOD, if the gov steps up for the consumer &amp; business, people will still have income. If its necessary to curb activity to beat COVID-19, a (temp) GDP retraction shouldnt be a surprise.",1
5424,50376,Britain,17-03-2020,"The world; panic buys food and toiletries. 

America; panic buys food, toiletries oh and guns ?????

#COVID2019 https://t.co/Ggqh5PtSUS",0
5425,50377,New Jersey,17-03-2020,"Bravo @HotTopicsHT for doing the right thing by your customers AND your employees. Businesses, take notice! ?????? #CoronavirusOutbreak #COVID2019 #coronavirus #COVID19 https://t.co/8ysAWwTnaI",2
5426,50378,Hong Kong,17-03-2020,"Nice assurance from #Malaysia PM but there are panic buying &amp; shortages of essential supplies in Msia too. It's political suicide for the new PM to allow full food supplies to #Singapore when supermarket shelves in Msia are empty

#coronavirus #COVID19 https://t.co/S66HC3Ayh8",0
5427,50379,"Tolleson, AZ",17-03-2020,"Its interesting to see the amount of people flat out ignoring the limits. 

Theres a limit of 2 Susan!
#groceryshopping #coronavirus #StopPanicBuying",2
5428,50380,"Bridgewater, NJ",17-03-2020,"TN authorities have investigated a man who stock-piled 17,700 #HandSanitizer bottles, suspected of #PriceGouging during the #coronavirus #COVID19 pandemic. Check out our latest blog post to see why #CostInflation during a #StateOfEmergency isn't OK in #NJ! https://t.co/IOHiwAyo73 https://t.co/PCOCfutRCU",1
5429,50381,"Ontario, Canada",17-03-2020,"@QueenAwakened I'm disabled and cannot work, my partner works to support us both but shit is tight. Also I'd like to be able to actually stock up on food incase his jobsite is shut down bc of COVID-19. https://t.co/r755dLCvou",0
5430,50382,Jamaica,17-03-2020,Line markers inside this National Commercial Bank (NCB) outlines the distance customers are expected to observe. The government is encouraging social distance as part of efforts to reduce the spread of the #coronavirus. (?: Tina Hamilton) #GLNRToday https://t.co/lfTsXvfBy3,1
5431,50383,Stoke-on-Trent,17-03-2020,"#ukjay #COVID2019 #breakingnews #coronavirus 
Scientists have now discovered that the virus is carried in Supermarket toilet paper supplies!",2
5432,50384,"Edinburgh, Scotland",17-03-2020,My elderly and infirm mother had trouble getting bread and other food as she didnt panic buy and thought of others. It is sickening how selfish some people can be in a crisis. #coronavirus,0
5433,50385,NYC,17-03-2020,"There is plenty of food. Plenty of TP. Plenty of alcohol. The reason there are shortages is because of panic buying. Italy is a few weeks ahead of us in spread and lockdown but the groceries are full and everyone has everything they need, except for hospital beds. #coronavirus",0
5434,50386,,17-03-2020,Should I have told the lady at the supermarket that wearing a face mask isnt really helpful? And its especially not helpful when its dangling from her face? #COVID2019 #facemasks,1
5435,50387,Wakefield,17-03-2020,"Max asked WHY we are going to the Supermarket after @asda cancelled our order last minute. I told him we only bought what we NEEDED UNTIL TODAY; NOW have NO FOOD left.. Pregnant women are now told to isolate; we have few eggs, half a pint milk + rice left. Essential? #COVID2019",0
5436,50388,"Lancashire, United Kingdom",17-03-2020,"Assume the same people pillaging every supermarket within a 20 mile radius will be the same people complaining when there are Cannibals in their bushes.

#COVID2019 #Supermarkets",0
5437,50389,?eská republika,17-03-2020,"Zásah policie proti spekulant?m s roukami. Na m?j popud hejtman Ústeckého kraje ve spolupráci s @PolicieCZ podle krizového zákona zajistil tém?? 700 tis.rouek od firmy, která je m?la dodat na zdravotník?m, ale na poslední chvíli se snaila navyovat cenu. #spolutozvladneme",2
5438,50390,San Diego,17-03-2020,California government needs to control who can go to grocery stores on what days! Itll control the run on supplies as well as control how many people are in one place at a given time! Each store I see has a packed parking lot! ????? #coronavirus #californiacoronavirus,1
5439,50391,United States,17-03-2020,"The ONLY real thing Ive learned from this PANDEMIC is that ur all TOTAL assholes. I cant even wipe my ass now or buy milk, there is no food left &amp; Amazon has nothing in stock. Thanks for being greedy POSs &amp; leaving NOTHING for ur fellow man. I HATE U ALL! #coronavirus",0
5440,50392,London,17-03-2020,"My brother is struggling with having to change his routine because of covid-19, not going to the gym or supermarket each day etc. It's all very sudden and he usually needs several weeks to cope with any change. Does anyone have suggestions that might help? #actuallyautistic",2
5441,50393,,17-03-2020,People stock piling - YOU ARE ALL SELFISH! Unfair on people who genuinely need food for the week and youve piled up like its the world war!!!! #coronavirus #Corvid19uk,0
5442,50394,DC/Northern VA,17-03-2020,At the local grocery store now and almost all the frozen vegetables are gone now too. Shocking considering the obesity levels of many Americans. Also the frozen pizzas are basically all gone. Hedging pizza w frozen veggies? #coronavirus #prepping #coronapocolypse @chrismartenson https://t.co/mKfJjN35VE,0
5443,50395,"Wolverhampton, England",17-03-2020,All these fucktards panic buying food and toilet rolls because of Covid 19...where were you for Covid 1-18 #wankers #coronavirus,0
5444,50396,Los Angeles,17-03-2020,"Stop hoarding #toiletpaper like savages and treat yourself.  This is the way. 

#tp #TPMP #TPShortage2020 #coronapocalypse #coronavirus #COVID2019 #CoronaVirusUpdates https://t.co/C4peonsjKF",0
5445,50397,"Colorado, USA",17-03-2020,The opportunity to catch or spread the COVID 19 virus makes purchasing amp donating a basketball a risky thing to do And while online shopping is normally an option delivery services are facing interruptions amp delays it s possible the handling of items is hazardous as well 2 3,1
5446,50398,"Sydney, New South Wales",17-03-2020,"I'll be writing more now that I'm locked indoors, so my newsletter is out early this week.

Includes my thoughts on building consumer product experiences for healthcare, MSCHF's antics, madness in the stock market &amp; @airtreevc's COVID-19 virtual meetup

https://t.co/61mIHh2zyf",0
5447,50399,Canada,17-03-2020,I can see a spike in online shopping over the next while. #stayhomechallenge #coronavirus #COVID19 #QuarantineLife #onlineshopping https://t.co/2MumNH1Vxa,2
5448,50400,"Boston, MA - Sofla & SE NC",17-03-2020,"Haven't been shopping since before the panic and now I need #food.  Severely immuno-compromised, wish me luck!  ??

#Health #coronavirus #IBD #CoronavirusOutbreak #COVID2019 https://t.co/YltYpRYDEv",0
5449,50401,"Toronto, Canada",17-03-2020,"Not going to name names, but when this is all done with, I don't think Canadians are going to forget which retailers decided to Jack prices up during  #COVID2019",0
5450,50402,France,17-03-2020,"you guys r the ones who stock masks and food items unnecessarily and disrupt the day to day lives. Ignorance isn't bliss always.
#coronavirus #COVID19 #COVID19india #IndiaFightsCorona",1
5451,50403,Los Angeles,17-03-2020,"If only the current grocery store profits were as high as the last 10years of airlines', they could bail them out! #coronavirus",1
5452,50404,Singapore ,17-03-2020,"If occupancy of hotels are low, can they provide accommodation to Malaysians at nominal prices that can be borne by employers in Singapore? #Malaysialockdown #Singapore #COVID2019",0
5453,50405,"Okinawa-shi, Okinawa",17-03-2020,"If this COVID-19 brings apocalypse in US, Im not taking a shelter in any mall, because all those malls are literally out of stock. Id want to be stuck with some suburban 60 something couple. They took all the food in their pantries.
#COVID2019 #CoronavirusOutbreak #coronavirus",0
5454,50406,India,17-03-2020,Prepare for a changed world will change businesses and society in important ways It is likely to fuel areas like online shopping online education and public health investments for example It will change how companies configure their supply chains,1
5455,50407,"California, USA",17-03-2020,"@MayorOfLA @LACity Thats good, but what about those who will be affected by COVID-19 directly? Those who will have their hours cut severely or laid off due to low consumer traffic at various jobs? Will their be any sort of relief/financial aid for these p",0
5456,50408,"London, England",17-03-2020,"Many thanks to all nursing staff, supermarket staff and volunteers in the UK, Austria and around the World. Respect ?? #COVID2019 #Corvid19uk #stayhomechallenge",1
